No.,Time,Source,Destination,Protocol,Length,Info
166,0.410723,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=128399 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
167,0.41073,10.200.52.16,18.64.141.129,TCP,74,[TCP Dup ACK 143#12] 62984  >  443 [ACK] Seq=36 Ack=108239 Win=4162 Len=0 SLE=119759 SRE=129839 SLE=109679 SRE=118319
168,0.410751,18.64.141.129,10.200.52.16,TCP,421,"443  >  62984 [PSH, ACK] Seq=129839 Ack=36 Win=510 Len=367 [TCP segment of a reassembled PDU]"
169,0.410758,10.200.52.16,18.64.141.129,TCP,74,[TCP Dup ACK 143#13] 62984  >  443 [ACK] Seq=36 Ack=108239 Win=4162 Len=0 SLE=119759 SRE=130206 SLE=109679 SRE=118319
170,0.446018,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=108239 Ack=36 Win=510 Len=1440
171,0.446018,18.64.141.129,10.200.52.16,TCP,1494,[TCP Retransmission] 443  >  62984 [ACK] Seq=118319 Ack=36 Win=510 Len=1440
172,0.446071,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=118319 Win=4162 Len=0 SLE=119759 SRE=130206
173,0.446091,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=130206 Win=4162 Len=0
174,0.550697,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=130206 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
175,0.550697,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=134526 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
176,0.550697,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=131646 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
177,0.550801,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=131646 Win=4162 Len=0 SLE=134526 SRE=135966
178,0.550833,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=133086 Win=4162 Len=0 SLE=134526 SRE=135966
179,0.550901,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=135966 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
180,0.550901,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=133086 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
181,0.550942,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 178#1] 62984  >  443 [ACK] Seq=36 Ack=133086 Win=4162 Len=0 SLE=134526 SRE=137406
182,0.550967,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=137406 Win=4162 Len=0
183,0.55105,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=137406 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
184,0.551095,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=138846 Win=4162 Len=0
185,0.551336,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=138846 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
186,0.551429,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=140286 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
187,0.551463,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=141726 Win=4162 Len=0
188,0.551653,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=141726 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
189,0.551777,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=144606 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
190,0.551811,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=143166 Win=4162 Len=0 SLE=144606 SRE=146046
191,0.551958,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=143166 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
192,0.551958,18.64.141.129,10.200.52.16,TCP,620,"443  >  62984 [PSH, ACK] Seq=146046 Ack=36 Win=510 Len=566 [TCP segment of a reassembled PDU]"
193,0.552012,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=146046 Win=4162 Len=0
194,0.552036,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=146612 Win=4160 Len=0
195,0.552148,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=146612 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
196,0.552375,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=150932 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
197,0.552375,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=148052 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
198,0.552421,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=148052 Win=4162 Len=0 SLE=150932 SRE=152372
199,0.552447,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=149492 Win=4162 Len=0 SLE=150932 SRE=152372
200,0.552515,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=152372 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
201,0.552539,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 199#1] 62984  >  443 [ACK] Seq=36 Ack=149492 Win=4162 Len=0 SLE=150932 SRE=153812
202,0.552592,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=149492 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
203,0.552623,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=153812 Win=4162 Len=0
204,0.552735,18.64.141.129,10.200.52.16,TCP,1494,"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=155252 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
205,0.552761,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 203#1] 62984  >  443 [ACK] Seq=36 Ack=153812 Win=4162 Len=0 SLE=155252 SRE=156692
206,0.552823,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=153812 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
207,0.552852,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=156692 Win=4162 Len=0
208,0.552962,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=156692 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
209,0.552991,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=158132 Win=4162 Len=0
210,0.553146,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=158132 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
211,0.553246,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=159572 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
212,0.553272,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=161012 Win=4162 Len=0
213,0.553426,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=161012 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
214,0.553519,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=163892 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
215,0.553549,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=162452 Win=4162 Len=0 SLE=163892 SRE=165332
216,0.553738,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=162452 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
217,0.553786,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=165332 Win=4162 Len=0
218,0.553965,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=165332 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
219,0.554022,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=166772 Win=4162 Len=0
220,0.554203,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=166772 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
221,0.554299,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=168212 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
222,0.554335,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=169652 Win=4162 Len=0
223,0.55441,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=169652 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
224,0.554557,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=171092 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
225,0.554587,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=172532 Win=4162 Len=0
226,0.554653,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=172532 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
227,0.554723,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=173972 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
228,0.554749,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=175412 Win=4162 Len=0
229,0.554843,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=175412 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
230,0.555084,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=176852 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
231,0.55513,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=178292 Win=4162 Len=0
232,0.555207,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=178292 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
233,0.55529,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=181172 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
234,0.555322,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=179732 Win=4162 Len=0 SLE=181172 SRE=182612
235,0.555516,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=179732 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
236,0.555562,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=182612 Win=4162 Len=0
237,0.555811,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=184052 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
238,0.555859,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 236#1] 62984  >  443 [ACK] Seq=36 Ack=182612 Win=4162 Len=0 SLE=184052 SRE=185492
239,0.555946,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=182612 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
240,0.555999,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=185492 Win=4162 Len=0
241,0.556066,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=185492 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
242,0.5561,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=186932 Win=4162 Len=0
243,0.556364,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=186932 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
244,0.556448,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=191252 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
245,0.556477,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=188372 Win=4162 Len=0 SLE=191252 SRE=192692
246,0.556634,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=188372 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
247,0.55669,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=189812 Win=4162 Len=0 SLE=191252 SRE=192692
248,0.556767,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=192692 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
249,0.556793,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 247#1] 62984  >  443 [ACK] Seq=36 Ack=189812 Win=4162 Len=0 SLE=191252 SRE=194132
250,0.556973,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=189812 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
251,0.556973,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=194132 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
252,0.557028,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=194132 Win=4162 Len=0
253,0.557057,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=195572 Win=4162 Len=0
254,0.557201,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=195572 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
255,0.55732,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=197012 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
256,0.557359,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=198452 Win=4162 Len=0
257,0.55746,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=198452 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
258,0.55746,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=202772 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
259,0.557551,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=199892 Win=4162 Len=0 SLE=202772 SRE=204212
260,0.558648,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=199892 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
261,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=204212 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
262,0.558648,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=201332 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
263,0.558648,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=205652 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
264,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=207092 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
265,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=208532 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
266,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=209972 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
267,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=211412 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
268,0.558648,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=212852 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
269,0.558737,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=201332 Win=4162 Len=0 SLE=202772 SRE=204212
270,0.558765,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 269#1] 62984  >  443 [ACK] Seq=36 Ack=201332 Win=4162 Len=0 SLE=202772 SRE=205652
271,0.558785,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=205652 Win=4162 Len=0
272,0.558798,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=214292 Win=4162 Len=0
273,0.55888,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=214292 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
274,0.558911,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=215732 Win=4162 Len=0
275,0.558976,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=215732 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
276,0.559275,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=217172 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
277,0.55933,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=218612 Win=4162 Len=0
278,0.559415,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=220052 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
279,0.559448,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 277#1] 62984  >  443 [ACK] Seq=36 Ack=218612 Win=4162 Len=0 SLE=220052 SRE=221492
280,0.559497,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=218612 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
281,0.559547,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=221492 Win=4162 Len=0
282,0.559771,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=222932 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
283,0.559771,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=224372 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
284,0.559808,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 281#1] 62984  >  443 [ACK] Seq=36 Ack=221492 Win=4162 Len=0 SLE=222932 SRE=225812
285,0.560014,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=221492 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
286,0.560065,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=225812 Win=4162 Len=0
287,0.560134,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=225812 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
288,0.560286,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=227252 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
289,0.560286,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=228692 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
290,0.560329,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=230132 Win=4162 Len=0
291,0.560604,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=230132 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
292,0.560657,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=231572 Win=4162 Len=0
293,0.56087,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=234452 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
294,0.56087,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=231572 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
295,0.560955,10.200.52.16,18.64.141.129,TCP,66,[TCP Dup ACK 292#1] 62984  >  443 [ACK] Seq=36 Ack=231572 Win=4162 Len=0 SLE=234452 SRE=235892
296,0.560995,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=233012 Win=4162 Len=0 SLE=234452 SRE=235892
297,0.561246,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=233012 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
298,0.561246,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=235892 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
299,0.561246,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=237332 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
300,0.561315,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=235892 Win=4162 Len=0
301,0.561343,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=238772 Win=4162 Len=0
302,0.5615,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=238772 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
303,0.5615,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=240212 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
304,0.561542,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=241652 Win=4162 Len=0
305,0.561607,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=241652 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
306,0.561683,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=248852 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
307,0.561707,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=243092 Win=4162 Len=0 SLE=248852 SRE=250292
308,0.561832,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=243092 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
309,0.56186,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=244532 Win=4162 Len=0 SLE=248852 SRE=250292
310,0.562004,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=244532 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
311,0.562052,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=245972 Win=4162 Len=0 SLE=248852 SRE=250292
312,0.562129,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=245972 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
313,0.562162,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=247412 Win=4162 Len=0 SLE=248852 SRE=250292
314,0.562227,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=247412 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
315,0.562284,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=250292 Win=4162 Len=0
316,0.562356,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=250292 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
317,0.562386,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=251732 Win=4162 Len=0
318,0.562449,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=251732 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
319,0.562573,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=253172 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
320,0.562604,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=254612 Win=4162 Len=0
321,0.562703,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=254612 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
322,0.562896,18.64.141.129,10.200.52.16,TCP,1494,[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=257492 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
323,0.56294,10.200.52.16,18.64.141.129,TCP,66,62984  >  443 [ACK] Seq=36 Ack=256052 Win=4162 Len=0 SLE=257492 SRE=258932
324,0.56302,18.64.141.129,10.200.52.16,TCP,1494,[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=256052 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
325,0.563082,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=258932 Win=4162 Len=0
326,0.563244,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=258932 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
327,0.563283,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=260372 Win=4162 Len=0
328,0.563365,18.64.141.129,10.200.52.16,TCP,1494,"443  >  62984 [PSH, ACK] Seq=260372 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
329,0.563614,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=261812 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
330,0.563658,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=263252 Win=4162 Len=0
331,0.563764,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=263252 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
332,0.563919,18.64.141.129,10.200.52.16,TCP,1494,443  >  62984 [ACK] Seq=264692 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
333,0.563976,10.200.52.16,18.64.141.129,TCP,54,62984  >  443 [ACK] Seq=36 Ack=266132 Win=4162 Len=0
