Info
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=3779714 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
49926  >  443 Len=45
443  >  62984 [ACK] Seq=4882836 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8069978 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=3868 Ack=4111062 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=6253213 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
443  >  62984 [ACK] Seq=13153001 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=12171 Ack=12264118 Win=4162 Len=0
443  >  62984 [ACK] Seq=9616358 Ack=9582 Win=545 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 16956#15] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11929020 SRE=11933340 SLE=11934780 SRE=11936220 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260
"443  >  62984 [PSH, ACK] Seq=4673725 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=54393 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=13449 Ack=13823131 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=10761350 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=5784 Ack=5847435 Win=4162 Len=0
62984  >  443 [ACK] Seq=4506 Ack=5077236 Win=4162 Len=0
443  >  62984 [ACK] Seq=3755234 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 11155#1] 62984  >  443 [ACK] Seq=7062 Ack=7484054 Win=4162 Len=0 SLE=7485494 SRE=7486934
[TCP Dup ACK 3391#1] 62984  >  443 [ACK] Seq=1953 Ack=2353638 Win=4162 Len=0 SLE=2356518 SRE=2359398
443  >  62984 [ACK] Seq=3284209 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=13527822 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
443  >  55335 Len=31
443  >  62984 [ACK] Seq=13596501 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=354
443  >  62984 [ACK] Seq=2487558 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5436876 Ack=5145 Win=529 Len=221 [TCP segment of a reassembled PDU]"
Application Data
"443  >  62984 [PSH, ACK] Seq=14108814 Ack=14053 Win=562 Len=941 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=36 Ack=182612 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=8290298 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=12743638 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=5055636 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=5784 Ack=6076093 Win=4162 Len=0
443  >  62984 [ACK] Seq=2448678 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=9756266 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 18368#3] 62984  >  443 [ACK] Seq=12810 Ack=13027721 Win=4162 Len=0 SLE=13037801 SRE=13042121 SLE=13047881 SRE=13049321 SLE=13029161 SRE=13036361 SLE=13045001 SRE=13046441
[TCP Dup ACK 19205#2] 62984  >  443 [ACK] Seq=13449 Ack=13733453 Win=4162 Len=0 SLE=13753613 SRE=13766971 SLE=13747853 SRE=13752173 SLE=13743533 SRE=13746413 SLE=13736333 SRE=13742093
[TCP Dup ACK 19693#11] 62984  >  443 [ACK] Seq=14088 Ack=14109755 Win=4158 Len=0 SLE=14129915 SRE=14138555 SLE=14124155 SRE=14128475 SLE=14119835 SRE=14122715 SLE=14112635 SRE=14115515
Application Data
62984  >  443 [ACK] Seq=675 Ack=1044679 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=5387766 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1253181 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=3203152 Ack=3195 Win=522 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=13083881 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 7040#1] 62984  >  443 [ACK] Seq=3868 Ack=4196647 Win=4162 Len=0 SLE=4198087 SRE=4199527
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1650660 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=6513319 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=11532 Ack=11640629 Win=4162 Len=0 SLE=11642069 SRE=11643509
[TCP Dup ACK 19793#1] 62984  >  443 [ACK] Seq=14088 Ack=14195529 Win=4162 Len=0 SLE=14196969 SRE=14198409
443  >  62984 [ACK] Seq=8855858 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 14516#40] 62984  >  443 [ACK] Seq=9617 Ack=9995281 Win=4162 Len=0 SLE=10012561 SRE=10064401 SLE=9999601 SRE=10008241 SLE=9996721 SRE=9998161
"443  >  62984 [PSH, ACK] Seq=13069481 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=4151382 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=1406273 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1339242 Win=4162 Len=0 SLE=1340682 SRE=1342122
62984  >  443 [ACK] Seq=6423 Ack=6424487 Win=4162 Len=0 SLE=6425927 SRE=6427367
Standard query 0xba73 HTTPS play.google.com
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=8837074 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
"443  >  62984 [PSH, ACK] Seq=14168169 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]"
49926  >  443 Len=45
443  >  62984 [ACK] Seq=2824030 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=8731954 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=11532 Ack=11611263 Win=4162 Len=0 SLE=11612703 SRE=11614143
443  >  62984 [ACK] Seq=6096253 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=9366601 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10636070 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=9333481 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=7062 Ack=7318723 Win=4162 Len=0
MA/f4:30:b9:3b:9c:f4 MA/f4:30:b9:3b:9c:f4 3601 
62984  >  443 [ACK] Seq=3230 Ack=3409000 Win=4162 Len=0
Application Data
[TCP Dup ACK 14309#1] 62984  >  443 [ACK] Seq=9617 Ack=9818186 Win=4162 Len=0 SLE=9819626 SRE=9821066
"443  >  62984 [PSH, ACK] Seq=13519182 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=9510601 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=36 Ack=86639 Win=4162 Len=0 SLE=88079 SRE=89519
"443  >  62984 [PSH, ACK] Seq=5694241 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
"62984  >  443 [PSH, ACK] Seq=8979 Ack=9607718 Win=4162 Len=603 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=5524937 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=11476551 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=3224802 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=5784 Ack=5893515 Win=4162 Len=0
443  >  62984 [ACK] Seq=7181357 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=2926270 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 17436#6] 62984  >  443 [ACK] Seq=12171 Ack=12249718 Win=4162 Len=0 SLE=12251158 SRE=12264118
55662  >  443 Len=33
62984  >  443 [ACK] Seq=8340 Ack=8912018 Win=4162 Len=0
62984  >  443 [ACK] Seq=8979 Ack=9512041 Win=4162 Len=0
53  >  63660 [ACK] Seq=1 Ack=3 Win=65536 Len=0
"443  >  62984 [PSH, ACK] Seq=7782077 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Dup ACK 6765#1] 62984  >  443 [ACK] Seq=3868 Ack=3948725 Win=4162 Len=0 SLE=3950165 SRE=3951605
"443  >  62984 [PSH, ACK] Seq=3463720 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Retransmission] 443  >  62984 [ACK] Seq=1234759 Ack=675 Win=512 Len=1440
62984  >  443 [ACK] Seq=12810 Ack=12819963 Win=4162 Len=0
62984  >  443 [ACK] Seq=14088 Ack=14175369 Win=4162 Len=0
Application Data
443  >  62984 [ACK] Seq=9792266 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=11532 Ack=12140279 Win=4162 Len=0
443  >  49672 Len=813
62984  >  443 [ACK] Seq=6423 Ack=6770430 Win=4162 Len=0 SLE=6773310 SRE=6774750
[TCP Dup ACK 1760#1] 62984  >  443 [ACK] Seq=1279 Ack=1282797 Win=4162 Len=0 SLE=1284237 SRE=1285677
[TCP Dup ACK 15678#1] 62984  >  443 [ACK] Seq=10255 Ack=10888564 Win=4162 Len=0 SLE=10890004 SRE=10891444
[TCP Dup ACK 19121#1] 62984  >  443 [ACK] Seq=13449 Ack=13687221 Win=4162 Len=0 SLE=13688661 SRE=13690101
62984  >  443 [ACK] Seq=1314 Ack=1858872 Win=4162 Len=0
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=11048065 Ack=10893 Win=550 Len=566 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=3868 Ack=3925685 Win=4162 Len=0
[TCP Dup ACK 15728#1] 62984  >  443 [ACK] Seq=10858 Ack=10895576 Win=4162 Len=0 SLE=10899896 SRE=10901336 SLE=10897016 SRE=10898456
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=8274458 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=5018196 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8809714 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=9871466 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=11618463 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=5152906 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=4659325 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=6451847 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]"
443  >  49926 Len=1200
443  >  62528 [ACK] Seq=20068 Ack=5973 Win=891 Len=0
62984  >  443 [ACK] Seq=1953 Ack=2546598 Win=4162 Len=0 SLE=2548038 SRE=2549478
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=3184030 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=10432100 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"Standard query 0x5dd8 PTR _arduino._tcp.local, ""QM"" question"
49926  >  443 Len=45
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=12452758 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=13040681 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=14088 Ack=14293358 Win=4162 Len=0
62984  >  443 [ACK] Seq=6423 Ack=6856830 Win=4162 Len=0
62984  >  443 [ACK] Seq=8340 Ack=8694774 Win=4162 Len=0
49926  >  443 Len=44
55335  >  443 Len=1250
62984  >  443 [ACK] Seq=8979 Ack=9160264 Win=4162 Len=0
443  >  62984 [ACK] Seq=2091942 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]
"[TCP Retransmission] 443  >  63586 [PSH, ACK] Seq=1 Ack=220 Win=16381 Len=389"
"443  >  62984 [PSH, ACK] Seq=4054902 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=4506 Ack=4761565 Win=4162 Len=0
443  >  55335 Len=25
62984  >  443 [ACK] Seq=14088 Ack=14247278 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=3683234 Ack=3230 Win=522 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=13744973 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
443  >  62984 [ACK] Seq=12782518 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=1200
443  >  49926 Len=1200
443  >  62984 [ACK] Seq=9262504 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=10255 Ack=10333468 Win=4162 Len=0 SLE=10334908 SRE=10336348
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=3172510 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=3988662 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=11532 Ack=11727962 Win=4162 Len=0
443  >  58974 Len=518
RST. Root = 32768/0/34:a8:4e:07:9d:d8  Cost = 0  Port = 0x8001
443  >  62984 [ACK] Seq=1572076 Ack=1314 Win=515 Len=1440 [TCP segment of a reassembled PDU]
55335  >  443 Len=1250
62984  >  443 [ACK] Seq=5145 Ack=5579657 Win=4162 Len=0
443  >  62984 [ACK] Seq=8884658 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
Application Data
[TCP Dup ACK 16956#34] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11929020 SRE=11959260 SLE=11960700 SRE=11963580 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260
"443  >  62984 [PSH, ACK] Seq=240212 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=12171 Ack=12435478 Win=4162 Len=0 SLE=12436918 SRE=12438358
62984  >  443 [ACK] Seq=9617 Ack=9711735 Win=4162 Len=0
443  >  62984 [ACK] Seq=9214984 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 4408#11] 62984  >  443 [ACK] Seq=2592 Ack=2992510 Win=4162 Len=0 SLE=3016990 SRE=3018430 SLE=2995390 SRE=3015550
62984  >  443 [ACK] Seq=13449 Ack=13804411 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=8392553 Ack=8340 Win=541 Len=566 [TCP segment of a reassembled PDU]"
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=7036631 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7017345 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=326
"443  >  63629 [FIN, ACK] Seq=1 Ack=2 Win=8 Len=0"
62984  >  443 [ACK] Seq=10893 Ack=11390151 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=9658256 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=6764670 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=13449 Ack=13555783 Win=4160 Len=0
443  >  62984 [ACK] Seq=13394921 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=11859900 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=46
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=4147062 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=8979 Ack=9340681 Win=4162 Len=0
[TCP Dup ACK 3871#11] 62984  >  443 [ACK] Seq=2592 Ack=2578845 Win=4157 Len=0 SLE=2611091 SRE=2612531 SLE=2608211 SRE=2609651 SLE=2601011 SRE=2606771 SLE=2598131 SRE=2599571
62984  >  443 [ACK] Seq=14088 Ack=14445827 Win=4162 Len=0
443  >  62984 [ACK] Seq=8792434 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=7622294 Ack=7062 Win=536 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=6766110 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=11985180 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=2805310 Ack=2592 Win=519 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=546823 Ack=36 Win=510 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=2244198 Ack=1953 Win=517 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=12810 Ack=12961481 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=5350090 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=6555475 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=8585768 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=7803677 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=44
59720  >  443 Len=35
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=10462340 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
"Standard query 0xd14c PTR _arduino._tcp.local, ""QM"" question"
62984  >  443 [ACK] Seq=11532 Ack=11923260 Win=4162 Len=0 SLE=11929020 SRE=12044155 SLE=11926140 SRE=11927580
49926  >  443 Len=50
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=12980201 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=7701 Ack=8300226 Win=4162 Len=0
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=8123258 Ack=7701 Win=538 Len=1440 [TCP segment of a reassembled PDU]
Application Data
443  >  59152 Len=818
62984  >  443 [ACK] Seq=2592 Ack=2907550 Win=4162 Len=0
62984  >  443 [ACK] Seq=3230 Ack=3417640 Win=4162 Len=0
63664  >  443 [ACK] Seq=1013 Ack=6506 Win=131840 Len=0
"443  >  62984 [PSH, ACK] Seq=5016756 Ack=4506 Win=526 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=2592 Ack=2786590 Win=4162 Len=0
[TCP Fast Retransmission] 443  >  62984 [ACK] Seq=13733453 Ack=13449 Win=559 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=11533209 Ack=11497 Win=552 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=3868 Ack=4199527 Win=4162 Len=0
"63651  >  53 [FIN, ACK] Seq=36 Ack=93 Win=131072 Len=0"
"443  >  62984 [PSH, ACK] Seq=13196201 Ack=12810 Win=557 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=6902910 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 19531#15] 62984  >  443 [ACK] Seq=13449 Ack=13968571 Win=4162 Len=0 SLE=14053531 SRE=14060731 SLE=14050651 SRE=14052091 SLE=14047771 SRE=14049211 SLE=14043451 SRE=14046331
443  >  49926 Len=814
62984  >  443 [ACK] Seq=2592 Ack=3189790 Win=4162 Len=0
443  >  62984 [ACK] Seq=6289213 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=12171 Ack=12487318 Win=4162 Len=0
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=6800670 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=4108182 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=4506 Ack=5085876 Win=4162 Len=0
"443  >  62984 [PSH, ACK] Seq=6261853 Ack=5784 Win=531 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=4116822 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=3868 Ack=4053462 Win=4162 Len=0
62984  >  443 [ACK] Seq=8340 Ack=8914898 Win=4162 Len=0 SLE=8916338 SRE=8917778
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=10940006 Ack=10893 Win=550 Len=1440 [TCP segment of a reassembled PDU]
"63646  >  53 [FIN, ACK] Seq=36 Ack=157 Win=131072 Len=0"
62984  >  443 [ACK] Seq=7701 Ack=8249978 Win=4162 Len=0
62984  >  443 [ACK] Seq=3868 Ack=4159008 Win=4162 Len=0
443  >  62984 [ACK] Seq=969799 Ack=675 Win=512 Len=1440 [TCP segment of a reassembled PDU]
Application Data
[TCP Dup ACK 15253#1] 62984  >  443 [ACK] Seq=10255 Ack=10524260 Win=4162 Len=0 SLE=10527140 SRE=10528580
[TCP Dup ACK 19162#16] 62984  >  443 [ACK] Seq=13449 Ack=13722975 Win=4162 Len=0 SLE=13753613 SRE=13762253 SLE=13747853 SRE=13752173 SLE=13743533 SRE=13746413 SLE=13736333 SRE=13742093
[TCP Dup ACK 10037#1] 62984  >  443 [ACK] Seq=6423 Ack=6659280 Win=4162 Len=0 SLE=6660720 SRE=6662160
49926  >  443 Len=44
"443  >  62984 [PSH, ACK] Seq=5447177 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
"443  >  62984 [PSH, ACK] Seq=5306890 Ack=5145 Win=529 Len=1440 [TCP segment of a reassembled PDU]"
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=12278518 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=6776190 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 4356#3] 62984  >  443 [ACK] Seq=2592 Ack=2957950 Win=4162 Len=0 SLE=2960830 SRE=2968030
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=12045595 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
[TCP Previous segment not captured] 443  >  62984 [ACK] Seq=6937470 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=11631989 Ack=11532 Win=552 Len=1440 [TCP segment of a reassembled PDU]
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=9972241 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]
"443  >  62984 [PSH, ACK] Seq=4385287 Ack=3868 Win=524 Len=1440 [TCP segment of a reassembled PDU]"
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=9923281 Ack=9617 Win=545 Len=1440 [TCP segment of a reassembled PDU]"
62984  >  443 [ACK] Seq=1953 Ack=2380998 Win=4162 Len=0
443  >  62984 [ACK] Seq=6643315 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=14402627 Ack=14088 Win=562 Len=1440 [TCP segment of a reassembled PDU]
49926  >  443 Len=45
62984  >  443 [ACK] Seq=2592 Ack=3109150 Win=4162 Len=0
[TCP Dup ACK 16956#71] 62984  >  443 [ACK] Seq=11532 Ack=11898780 Win=4162 Len=0 SLE=11929020 SRE=12021180 SLE=11926140 SRE=11927580 SLE=11914620 SRE=11923260 SLE=11907420 SRE=11911740
[TCP Out-Of-Order] 443  >  62984 [ACK] Seq=8344771 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]
62984  >  443 [ACK] Seq=1314 Ack=1513607 Win=4162 Len=0 SLE=1515047 SRE=1516487
[TCP Dup ACK 5996#1] 62984  >  443 [ACK] Seq=3230 Ack=3786914 Win=4162 Len=0 SLE=3788354 SRE=3789794
"[TCP Previous segment not captured] 443  >  62984 [PSH, ACK] Seq=10693670 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=9122258 Ack=8979 Win=543 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=554
[TCP Dup ACK 10915#1] 62984  >  443 [ACK] Seq=7062 Ack=7287043 Win=4162 Len=0 SLE=7289923 SRE=7291363
"63640  >  53 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=2 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=12608278 Ack=12171 Win=555 Len=1440 [TCP segment of a reassembled PDU]
443  >  62984 [ACK] Seq=10396100 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
443  >  49926 Len=572
443  >  62984 [ACK] Seq=6508999 Ack=6423 Win=534 Len=1440 [TCP segment of a reassembled PDU]
[TCP Dup ACK 18368#6] 62984  >  443 [ACK] Seq=12810 Ack=13027721 Win=4162 Len=0 SLE=13050761 SRE=13052201 SLE=13037801 SRE=13046441 SLE=13047881 SRE=13049321 SLE=13029161 SRE=13036361
"443  >  62984 [PSH, ACK] Seq=8684694 Ack=8340 Win=541 Len=1440 [TCP segment of a reassembled PDU]"
443  >  62984 [ACK] Seq=10442180 Ack=10255 Win=548 Len=1440 [TCP segment of a reassembled PDU]
443  >  55335 Len=25
